Flood,Aspect,CTI,Curvature,DEM,Distance_river,Distance_road,Landuse2005,Rainfall2005,Slope,SPI,TWI
Yes,0.366377,0.292011,0.696589,0.012265,0.09777899999999999,0.013628999999999999,0.5,0.40437199999999995,0.0036710000000000002,0.0,0.292011
Yes,0.230873,0.171254,0.701314,0.017498,0.021619,0.009125,0.5,0.405853,0.10673099999999999,6e-06,0.171254
Yes,0.148197,0.421367,0.696313,0.004895,0.025817000000000003,0.077954,0.5,0.21662800000000001,0.0008289999999999999,0.0,0.421367
Yes,0.8036479999999999,0.40707600000000005,0.696297,0.005000999999999999,0.001663,0.019798,0.5,0.178978,0.002848,1e-06,0.40707600000000005
Yes,0.427334,0.150069,0.698681,0.028156999999999998,0.023811000000000002,0.018666,0.5,0.405853,0.16929,9e-06,0.150069
Yes,0.788775,0.490954,0.6963010000000001,0.0048460000000000005,0.027072000000000002,0.064671,0.5,0.21662800000000001,0.000839,1e-06,0.490954
Yes,0.580613,0.398931,0.695904,0.012623,0.014967,0.004802000000000001,0.25,0.405853,0.006484,6e-06,0.398931
Yes,0.625753,0.261888,0.694575,0.014493,0.105702,0.003201,0.25,0.40437199999999995,0.05011,1.6e-05,0.261888
Yes,0.7963060000000001,0.35827600000000004,0.696429,0.00561,0.011156000000000001,0.029622000000000002,0.5,0.149307,0.000842,0.0,0.35827600000000004
Yes,0.599372,0.320209,0.696443,0.014379,0.07823200000000001,0.006402,0.25,0.405853,0.029414999999999997,2.2e-05,0.320209
Yes,0.6749229999999999,0.40211399999999997,0.696114,0.012968,0.017362,0.0,0.25,0.405853,0.007631000000000001,9e-06,0.40211399999999997
Yes,0.224555,0.51707,0.6963060000000001,0.004845,0.017911,0.023794,0.5,0.18395699999999998,0.00022200000000000003,0.0,0.51707
Yes,0.9438780000000001,0.580348,0.696304,0.004831,0.001663,0.056962,0.5,0.21662800000000001,0.000546,3e-06,0.580348
Yes,0.23453400000000002,0.437986,0.696312,0.005064,0.003326,0.047224,0.5,0.13269,0.0007160000000000001,0.0,0.437986
Yes,0.53766,0.42376,0.696264,0.004967,0.0,0.014181000000000001,0.5,0.155097,0.001573,1e-06,0.42376
Yes,0.5643239999999999,0.284765,0.696104,0.013503,0.059961,0.004666,0.5,0.40437199999999995,0.017245,3e-06,0.284765
Yes,0.599372,0.320209,0.696443,0.014379,0.07823200000000001,0.008003,0.25,0.405853,0.029414999999999997,2.2e-05,0.320209
Yes,0.010729,0.503255,0.696259,0.004994,0.030574,0.015227000000000001,0.5,0.13269,0.0007059999999999999,1e-06,0.503255
Yes,0.749753,0.39400599999999997,0.6957770000000001,0.013316999999999999,0.029091000000000002,0.006095000000000001,0.25,0.405853,0.005711,4e-06,0.39400599999999997
Yes,0.565742,0.269253,0.696083,0.013637,0.061554,0.0035789999999999997,0.5,0.40437199999999995,0.018255,2e-06,0.269253
Yes,0.601507,0.23566700000000002,0.694176,0.014511000000000001,0.07823200000000001,0.008003,0.25,0.405853,0.038475999999999996,4e-06,0.23566700000000002
Yes,0.809368,0.269328,0.696196,0.013675999999999999,0.033919,0.006599,0.25,0.405853,0.012151,1e-06,0.269328
No,0.836217,0.161876,0.696216,0.29877,0.171298,0.13606400000000002,0.25,0.632584,0.5099819999999999,0.000256,0.161876
No,0.8404389999999999,0.139286,0.703468,0.332059,0.179882,0.139871,0.25,0.632584,0.477804,0.000118,0.139286
No,0.53195,0.137397,0.705048,0.325196,0.164402,0.12675999999999998,0.25,0.632584,0.676511,0.000344,0.137397
No,0.44920200000000005,0.14690699999999998,0.68152,0.309856,0.159943,0.124543,0.25,0.632584,0.639788,0.00035800000000000003,0.14690699999999998
No,0.443467,0.12049100000000001,0.679268,0.299023,0.148465,0.118362,0.25,0.632584,0.639432,0.00017900000000000001,0.12049100000000001
No,0.556244,0.163295,0.682552,0.36194699999999996,0.19961600000000002,0.144608,0.25,0.6470899999999999,0.609637,0.00045599999999999997,0.163295
No,0.46969399999999994,0.16128699999999999,0.675283,0.310575,0.182969,0.134773,0.25,0.6470899999999999,0.62725,0.00047599999999999997,0.16128699999999999
No,0.35316,0.12376500000000001,0.6790010000000001,0.355401,0.216383,0.159618,0.25,0.632584,0.61073,0.000166,0.12376500000000001
No,0.189053,0.145284,0.7027260000000001,0.361295,0.208997,0.15387699999999999,0.25,0.6470899999999999,0.555131,0.00021600000000000002,0.145284
No,0.285132,0.161146,0.681141,0.357219,0.220579,0.161877,0.25,0.6470899999999999,0.594154,0.000398,0.161146
No,0.18418900000000002,0.150232,0.702082,0.34272199999999997,0.203323,0.150532,0.25,0.6470899999999999,0.564336,0.000258,0.150232
No,0.324737,0.136515,0.7207439999999999,0.313209,0.21709099999999998,0.164798,0.25,0.6470899999999999,0.500778,0.000125,0.136515
No,0.325427,0.142292,0.69007,0.32095500000000005,0.22884899999999997,0.169277,0.25,0.6470899999999999,0.5811350000000001,0.000231,0.142292
No,0.187193,0.343675,0.696477,0.011701000000000001,0.0,0.051131,0.25,0.233771,0.010483,5e-06,0.343675
Yes,0.391014,0.356592,0.696333,0.010454000000000001,0.020094,0.005659,0.5,0.399958,0.004371,1e-06,0.356592
Yes,0.835925,0.424051,0.696289,0.004876,0.0037189999999999996,0.010435,0.5,0.155097,0.000781,0.0,0.424051
Yes,0.6574260000000001,0.387525,0.696331,0.005845,0.014209000000000001,0.013675,0.0,0.08350199999999999,0.002198,0.0,0.387525
Yes,0.871344,0.489993,0.696314,0.004924,0.023163,0.078167,0.5,0.21662800000000001,0.00031600000000000004,0.0,0.489993
Yes,0.50763,0.46512200000000004,0.69631,0.004919,0.050578,0.020023,0.5,0.104519,0.001255,1e-06,0.46512200000000004
Yes,0.8851969999999999,0.42586499999999994,0.696314,0.005657,0.011156000000000001,0.053959,0.5,0.08350199999999999,0.001126,0.0,0.42586499999999994
Yes,0.705133,0.406543,0.69631,0.00491,0.001663,0.017606,0.5,0.155097,0.001153,0.0,0.406543
Yes,0.48262299999999997,0.44764799999999993,0.696187,0.009386,0.015688999999999998,0.0016010000000000002,0.5,0.399958,0.00185,1e-06,0.44764799999999993
Yes,0.48262299999999997,0.44764799999999993,0.696187,0.009386,0.015688999999999998,0.0016010000000000002,0.5,0.399958,0.00185,1e-06,0.44764799999999993
Yes,0.719949,0.5289729999999999,0.6963,0.004845,0.008956,0.043216000000000004,0.5,0.206587,0.000664,1e-06,0.5289729999999999
Yes,0.375274,0.294611,0.696116,0.012265,0.031553,0.003201,0.5,0.40437199999999995,0.010394,1e-06,0.294611
Yes,0.01182,0.510001,0.696299,0.0049310000000000005,0.050578,0.0016010000000000002,0.5,0.131893,0.001013,2e-06,0.510001
Yes,0.393189,0.403602,0.696331,0.005562,0.022312000000000002,0.020869,0.5,0.285354,0.001538,0.0,0.403602
Yes,0.393312,0.640742,0.696106,0.009364,0.011992000000000001,0.004081,0.5,0.399958,0.001645,9.2e-05,0.640742
Yes,0.6093890000000001,0.282433,0.696277,0.012553,0.035238,0.0016010000000000002,0.5,0.40437199999999995,0.013622,1e-06,0.282433
Yes,0.8443780000000001,0.377932,0.696272,0.005563,0.0,0.059222000000000004,0.5,0.09095,0.0038090000000000003,1e-06,0.377932
Yes,0.189727,0.6149859999999999,0.696303,0.004913,0.0,0.054054,0.5,0.206587,0.000455,4e-06,0.6149859999999999
Yes,0.47382700000000005,0.5452779999999999,0.696286,0.004778,0.026294,0.023084,0.5,0.16711700000000002,0.00042300000000000004,1e-06,0.5452779999999999
Yes,0.414008,0.591661,0.6961390000000001,0.009376,0.013408000000000002,0.003201,0.5,0.399958,0.001811,3.7e-05,0.591661
Yes,0.15567999999999999,0.37766500000000003,0.696321,0.005599,0.002352,0.031385,0.5,0.087909,0.0016420000000000002,0.0,0.37766500000000003
Yes,0.246398,0.367184,0.69608,0.011442,0.018961000000000002,0.0,0.5,0.40437199999999995,0.008291,5e-06,0.367184
Yes,0.6197239999999999,0.477948,0.696313,0.004978,0.041575,0.018109,0.5,0.250508,0.00059,0.0,0.477948
Yes,0.857318,0.385899,0.696468,0.005775,0.028222000000000004,0.013628999999999999,0.5,0.09095,0.00045599999999999997,0.0,0.385899
Yes,0.315179,0.42923,0.696331,0.005572,0.02998,0.039026,0.5,0.08350199999999999,0.001567,1e-06,0.42923
Yes,0.654714,0.28032199999999996,0.696715,0.013366,0.001663,0.010435,0.5,0.41905,0.009518,1e-06,0.28032199999999996
Yes,0.9968790000000001,0.390517,0.696371,0.005704,0.011759,0.042664,0.5,0.09095,0.00288,1e-06,0.390517
Yes,0.351647,0.438013,0.6961470000000001,0.009555,0.017678,0.0016010000000000002,0.5,0.399958,0.003867,5e-06,0.438013
Yes,0.272937,0.39009499999999997,0.695994,0.011193999999999999,0.02603,0.004081,0.5,0.40437199999999995,0.0070599999999999994,6e-06,0.39009499999999997
Yes,0.366534,0.42853199999999997,0.696194,0.009651,0.018593000000000002,0.001132,0.5,0.399958,0.00442,6e-06,0.42853199999999997
Yes,0.323834,0.37431,0.696012,0.01139,0.029469,0.005659,0.5,0.40437199999999995,0.009436,8e-06,0.37431
No,0.466516,0.163958,0.69798,0.256412,0.174259,0.18365,0.25,0.758004,0.603824,0.000449,0.163958
No,0.402062,0.11809000000000001,0.702495,0.295559,0.156579,0.195851,0.25,0.758004,0.6604260000000001,0.000188,0.11809000000000001
No,0.45622799999999997,0.141342,0.697401,0.283625,0.151471,0.200993,0.25,0.758004,0.6421,0.000315,0.141342
No,0.434755,0.244783,0.6776409999999999,0.24676900000000002,0.161449,0.194331,0.25,0.758004,0.591172,0.002727,0.244783
No,0.41810699999999995,0.106475,0.698425,0.272357,0.165534,0.189306,0.25,0.758004,0.674111,0.000146,0.106475
No,0.434619,0.166828,0.662517,0.188727,0.144404,0.224177,0.25,0.758004,0.6394890000000001,0.0005809999999999999,0.166828
No,0.498425,0.123071,0.67315,0.22568400000000002,0.134745,0.230699,0.25,0.758004,0.796175,0.000472,0.123071
No,0.482554,0.12428800000000001,0.708906,0.216862,0.133704,0.23799,0.25,0.743992,0.8278280000000001,0.000591,0.12428800000000001
No,0.472303,0.183265,0.680838,0.13026,0.147108,0.23369099999999998,0.25,0.743992,0.636139,0.0008410000000000001,0.183265
No,0.48285500000000003,0.13484300000000002,0.694268,0.18190699999999999,0.13276,0.246491,0.25,0.743992,0.782397,0.000584,0.13484300000000002
No,0.505992,0.08795,0.696972,0.2473,0.12393599999999999,0.247396,0.25,0.743992,0.826592,0.000221,0.08795
No,0.48566000000000004,0.138425,0.689779,0.187461,0.13535899999999998,0.24017399999999997,0.25,0.743992,0.7880689999999999,0.00066,0.138425
No,0.489001,0.139956,0.682242,0.185496,0.139237,0.232438,0.25,0.743992,0.8069029999999999,0.0007650000000000001,0.139956
No,0.502959,0.12143699999999999,0.710919,0.230172,0.132885,0.23583,0.25,0.758004,0.809,0.00049,0.12143699999999999
No,0.46703199999999995,0.20776,0.6769890000000001,0.209606,0.145178,0.22007100000000002,0.25,0.758004,0.653299,0.0016190000000000002,0.20776
No,0.48614300000000005,0.109644,0.7100350000000001,0.24022600000000002,0.13730599999999998,0.225541,0.25,0.758004,0.799955,0.000341,0.109644
No,0.42343800000000004,0.05461799999999999,0.691534,0.193744,0.125829,0.25369400000000003,0.25,0.743992,0.842606,7.7e-05,0.05461799999999999
No,0.632362,0.08065399999999999,0.725751,0.22221999999999997,0.11810899999999999,0.263308,0.25,0.743992,0.782377,0.00013000000000000002,0.08065399999999999
No,0.528936,0.104523,0.715098,0.17796199999999998,0.127532,0.262809,0.25,0.743992,0.839217,0.00038199999999999996,0.104523
No,0.517772,0.144367,0.680268,0.11161199999999999,0.137989,0.256594,0.25,0.743992,0.739413,0.0005780000000000001,0.144367
No,0.511486,0.258946,0.659068,0.14460499999999998,0.130787,0.25451399999999996,0.25,0.743992,0.68909,0.006184,0.258946
No,0.450892,0.135716,0.684314,0.153482,0.134529,0.24809099999999998,0.25,0.743992,0.736217,0.000459,0.135716
No,0.476159,0.169723,0.691704,0.137554,0.140571,0.24249,0.25,0.743992,0.6667109999999999,0.000718,0.169723
No,0.010465,0.10303699999999999,0.678826,0.207867,0.06458,0.29626399999999997,0.25,0.743992,0.937107,0.000737,0.10303699999999999
No,0.03228,0.08849299999999999,0.7271350000000001,0.225823,0.06354299999999999,0.305712,0.25,0.743992,0.9466979999999999,0.000545,0.08849299999999999
No,0.9762629999999999,0.126373,0.635141,0.186314,0.061530999999999995,0.317839,0.25,0.743992,0.8476670000000001,0.000705,0.126373
No,0.9415020000000001,0.239004,0.660408,0.13736700000000002,0.053216,0.320943,0.25,0.743992,0.721929,0.004692,0.239004
No,0.9682040000000001,0.081223,0.708677,0.11835699999999999,0.034923,0.344428,0.25,0.743992,0.8757,0.000256,0.081223
No,0.926107,0.098579,0.701591,0.151603,0.027072000000000002,0.363381,0.25,0.743992,0.881913,0.000436,0.098579
No,0.9086780000000001,0.1327,0.731733,0.122432,0.0203,0.38362399999999997,0.25,0.726097,0.8613270000000001,0.0008990000000000001,0.1327
No,0.885388,0.09889099999999999,0.715784,0.13134500000000002,0.028270999999999998,0.40069299999999997,0.25,0.726097,0.879756,0.000433,0.09889099999999999
No,0.870382,0.11573299999999999,0.68807,0.178129,0.043525,0.41850600000000004,0.25,0.712028,0.852033,0.000556,0.11573299999999999
No,0.8878870000000001,0.174772,0.704246,0.159269,0.059358,0.421915,0.25,0.712028,0.6900069999999999,0.000915,0.174772
No,0.8766450000000001,0.126975,0.708902,0.141335,0.048684,0.426101,0.25,0.712028,0.807154,0.000557,0.126975
No,0.8699180000000001,0.09849400000000001,0.6924279999999999,0.175289,0.036473,0.408938,0.25,0.726097,0.882499,0.000437,0.09849400000000001
No,0.8683870000000001,0.12581199999999998,0.674137,0.091526,0.026294,0.407569,0.25,0.712028,0.851777,0.000714,0.12581199999999998
No,0.9004850000000001,0.148988,0.717194,0.108205,0.020837,0.389152,0.25,0.726097,0.9073629999999999,0.001802,0.148988
No,0.9493309999999999,0.117506,0.69208,0.15624100000000002,0.02603,0.372452,0.25,0.726097,0.7926449999999999,0.000401,0.117506
No,0.961334,0.10765999999999999,0.655131,0.118096,0.033260000000000005,0.35181100000000004,0.25,0.743992,0.9079209999999999,0.000665,0.10765999999999999
No,0.9752379999999999,0.098743,0.7472949999999999,0.218446,0.05715,0.326074,0.25,0.743992,0.8208790000000001,0.00029,0.098743
No,0.025581,0.117904,0.679182,0.176643,0.058584000000000004,0.312119,0.25,0.743992,0.9338489999999999,0.001041,0.117904
No,0.08629099999999999,0.116771,0.743441,0.23049299999999998,0.076661,0.27562,0.25,0.743992,0.798466,0.000407,0.116771
No,0.999295,0.09639099999999999,0.709696,0.216416,0.07409299999999999,0.27258000000000004,0.25,0.743992,0.8968,0.000458,0.09639099999999999
No,0.8947790000000001,0.121802,0.710993,0.23689000000000002,0.08642799999999999,0.26107199999999997,0.25,0.743992,0.7578630000000001,0.000364,0.121802
No,0.988539,0.120689,0.705717,0.245069,0.10307999999999999,0.23779899999999998,0.25,0.758004,0.8147979999999999,0.0004980000000000001,0.120689
No,0.90246,0.10706500000000001,0.676528,0.21209499999999998,0.129544,0.211256,0.25,0.758004,0.9117959999999999,0.000674,0.10706500000000001
No,0.923688,0.08657000000000001,0.736614,0.289426,0.151197,0.197139,0.25,0.758004,0.836993,0.00022799999999999999,0.08657000000000001
No,0.9022680000000001,0.095029,0.670064,0.27018200000000003,0.142146,0.202501,0.25,0.758004,0.848736,0.000315,0.095029
No,0.9334469999999999,0.07850800000000001,0.6835859999999999,0.24334299999999998,0.11836600000000001,0.22050999999999998,0.25,0.758004,0.957094,0.000454,0.07850800000000001
No,0.9791690000000001,0.086504,0.728608,0.259006,0.109405,0.229102,0.25,0.758004,0.9079280000000001,0.00037999999999999997,0.086504
No,0.011842,0.093803,0.69523,0.215583,0.095966,0.24392600000000003,0.25,0.758004,0.78076,0.000194,0.093803
No,0.9782299999999999,0.16472,0.6865680000000001,0.21217399999999997,0.091041,0.255333,0.25,0.758004,0.657925,0.000608,0.16472
No,0.89615,0.099512,0.702167,0.208654,0.038966,0.383206,0.25,0.726097,0.733733,0.000171,0.099512
No,0.836519,0.111805,0.67366,0.228725,0.045391,0.378799,0.25,0.726097,0.714692,0.000217,0.111805
No,0.8934049999999999,0.111626,0.699924,0.24149,0.051014,0.372638,0.25,0.726097,0.716216,0.000218,0.111626
No,0.703017,0.11616800000000001,0.686711,0.243792,0.059498,0.36692600000000003,0.25,0.726097,0.747063,0.000295,0.11616800000000001
No,0.702683,0.132737,0.655874,0.24827600000000002,0.072145,0.36563,0.25,0.726097,0.7609640000000001,0.00049,0.132737
No,0.5800529999999999,0.092953,0.686975,0.260356,0.08155499999999999,0.367637,0.25,0.726097,0.7875800000000001,0.000198,0.092953
No,0.536532,0.111749,0.7088869999999999,0.22864099999999998,0.088951,0.36601500000000003,0.25,0.726097,0.8370639999999999,0.00045599999999999997,0.111749
No,0.493712,0.115621,0.7068989999999999,0.188114,0.088951,0.358489,0.25,0.726097,0.852856,0.000557,0.115621
No,0.42555699999999996,0.167081,0.635849,0.152591,0.09236799999999999,0.35032800000000003,0.25,0.726097,0.808125,0.001466,0.167081
No,0.342044,0.10191,0.678461,0.15166500000000002,0.095605,0.344041,0.25,0.726097,0.713421,0.000162,0.10191
No,0.508309,0.103727,0.69368,0.192921,0.094806,0.36633899999999997,0.25,0.726097,0.8941290000000001,0.000544,0.103727
No,0.498684,0.115597,0.666225,0.19196400000000002,0.10128,0.375514,0.25,0.726097,0.890351,0.000717,0.115597
No,0.469391,0.063324,0.733815,0.216633,0.10677,0.385341,0.25,0.726097,0.77495,6.4e-05,0.063324
No,0.233325,0.097826,0.707738,0.237735,0.10029199999999999,0.388363,0.25,0.726097,0.7478279999999999,0.000177,0.097826
No,0.508085,0.140763,0.676367,0.163389,0.094558,0.36098800000000003,0.25,0.726097,0.853194,0.001036,0.140763
No,0.49749399999999994,0.083922,0.716059,0.24001,0.09296499999999999,0.37198600000000004,0.25,0.726097,0.924486,0.00040300000000000004,0.083922
No,0.435399,0.033333,0.729395,0.23466700000000001,0.102474,0.397476,0.25,0.726097,0.765117,0.0,0.033333
No,0.515475,0.12376500000000001,0.724483,0.2493,0.097665,0.39585,0.25,0.726097,0.741577,0.000349,0.12376500000000001
No,0.594696,0.089812,0.711581,0.26860100000000003,0.08705,0.392705,0.25,0.726097,0.70616,0.000106,0.089812
No,0.644511,0.093149,0.6974100000000001,0.257612,0.079963,0.390258,0.25,0.726097,0.677384,9.8e-05,0.093149
No,0.42511899999999997,0.099597,0.689906,0.21802,0.107325,0.399386,0.25,0.726097,0.733016,0.00016999999999999999,0.099597
No,0.371948,0.126395,0.723553,0.261562,0.099475,0.401497,0.25,0.726097,0.659563,0.00023500000000000002,0.126395
No,0.28118200000000004,0.222106,0.6538510000000001,0.230731,0.10710599999999999,0.414687,0.25,0.726097,0.721395,0.0031969999999999998,0.222106
No,0.302686,0.025730000000000003,0.739985,0.260708,0.10242000000000001,0.42000299999999996,0.25,0.726097,0.825248,0.0,0.025730000000000003
No,0.274807,0.13003900000000002,0.756929,0.27947,0.096755,0.423828,0.25,0.726097,0.688178,0.000303,0.13003900000000002
No,0.254763,0.081478,0.746792,0.285143,0.093039,0.427072,0.25,0.726097,0.775726,0.000127,0.081478
No,0.22923000000000002,0.098441,0.734477,0.282711,0.088951,0.42878599999999994,0.25,0.726097,0.7427050000000001,0.000175,0.098441
No,0.472685,0.11231400000000001,0.683606,0.21056799999999998,0.13284300000000002,0.423914,0.25,0.726097,0.710353,0.00021400000000000002,0.11231400000000001
No,0.545716,0.044193,0.7460760000000001,0.24409,0.1264,0.42433699999999996,0.25,0.726097,0.6731,0.0,0.044193
No,0.715492,0.084108,0.72246,0.242427,0.11623199999999999,0.422567,0.25,0.726097,0.754208,0.00011999999999999999,0.084108
No,0.642261,0.104005,0.68511,0.218292,0.15037999999999999,0.43138999999999994,0.25,0.726097,0.695477,0.000155,0.104005
No,0.64162,0.11051099999999998,0.692321,0.22036599999999998,0.144835,0.43112799999999996,0.25,0.726097,0.638876,0.000134,0.11051099999999998
No,0.299581,0.070509,0.723738,0.220356,0.198073,0.411132,0.25,0.705013,0.715146,5.4000000000000005e-05,0.070509
No,0.308773,0.117274,0.703084,0.217007,0.198964,0.404568,0.25,0.705013,0.7378279999999999,0.000288,0.117274
No,0.337995,0.10057,0.669176,0.211119,0.202047,0.39595199999999997,0.25,0.705013,0.806756,0.000278,0.10057
No,0.314396,0.028093,0.721534,0.22171100000000002,0.204218,0.390893,0.25,0.705013,0.807036,0.0,0.028093
No,0.3365,0.08590700000000001,0.6798569999999999,0.22368400000000002,0.20675500000000002,0.383783,0.25,0.705013,0.841932,0.000231,0.08590700000000001
No,0.320847,0.089568,0.763628,0.264006,0.206273,0.377646,0.25,0.690714,0.814199,0.000213,0.089568
No,0.23007600000000003,0.093512,0.718957,0.27205300000000004,0.20624,0.371531,0.25,0.690714,0.783103,0.000195,0.093512
No,0.220444,0.108963,0.682823,0.251862,0.208202,0.366454,0.25,0.690714,0.7387090000000001,0.000231,0.108963
No,0.21800999999999998,0.117255,0.6770550000000001,0.248433,0.20854,0.36341599999999996,0.25,0.690714,0.7379859999999999,0.000288,0.117255
No,0.34558099999999997,0.10343,0.654018,0.223065,0.20977600000000002,0.381253,0.25,0.690714,0.8473040000000001,0.000391,0.10343
No,0.309689,0.093574,0.668341,0.235625,0.209565,0.375651,0.25,0.690714,0.782602,0.000195,0.093574
No,0.291587,0.12414800000000001,0.6445069999999999,0.194682,0.203193,0.400059,0.25,0.705013,0.738368,0.000346,0.12414800000000001
No,0.275836,0.12046199999999999,0.691996,0.225073,0.19683299999999998,0.408059,0.25,0.705013,0.7108479999999999,0.000268,0.12046199999999999
No,0.766926,0.12186300000000001,0.7011229999999999,0.186826,0.221786,0.39709099999999997,0.25,0.705013,0.698843,0.00026000000000000003,0.12186300000000001
No,0.76594,0.138269,0.736953,0.18950799999999998,0.223494,0.402744,0.25,0.705013,0.66893,0.000337,0.138269
No,0.729059,0.11767000000000001,0.6719350000000001,0.185943,0.22593000000000002,0.409012,0.25,0.705013,0.734502,0.000285,0.11767000000000001
No,0.7392569999999999,0.115878,0.6896,0.200597,0.23049299999999998,0.41087799999999997,0.25,0.705013,0.679667,0.000198,0.115878
No,0.335146,0.112177,0.667806,0.167683,0.23308800000000002,0.44702700000000006,0.25,0.705013,0.624273,0.000129,0.112177
No,0.307377,0.049656,0.706778,0.175198,0.233539,0.440932,0.25,0.705013,0.6253569999999999,0.0,0.049656
No,0.24977399999999997,0.11868499999999998,0.66827,0.177786,0.22778400000000001,0.43253199999999997,0.25,0.705013,0.655234,0.00018600000000000002,0.11868499999999998
No,0.26286,0.071277,0.7672869999999999,0.199033,0.22143600000000002,0.42772899999999997,0.25,0.705013,0.708595,5.3e-05,0.071277
No,0.258073,0.107313,0.699487,0.193714,0.21351399999999998,0.416707,0.25,0.705013,0.666818,0.000144,0.107313
No,0.192217,0.101363,0.6815060000000001,0.175575,0.213131,0.412102,0.25,0.705013,0.60556,8.2e-05,0.101363
No,0.645896,0.119477,0.706869,0.242252,0.22632199999999997,0.375098,0.25,0.690714,0.648307,0.000183,0.119477
No,0.748085,0.107293,0.713005,0.255357,0.22460500000000003,0.364179,0.25,0.690714,0.6669930000000001,0.000144,0.107293
No,0.707521,0.089588,0.704993,0.248192,0.224512,0.370373,0.25,0.690714,0.708073,0.000106,0.089588
No,0.6965779999999999,0.169916,0.666549,0.23575,0.23698899999999998,0.379776,0.25,0.705013,0.6396470000000001,0.0006259999999999999,0.169916
No,0.781022,0.125995,0.690818,0.22536199999999998,0.234737,0.385871,0.25,0.705013,0.591202,0.00015800000000000002,0.125995
No,0.35382399999999997,0.11851500000000001,0.6741689999999999,0.19312100000000001,0.339856,0.392428,0.25,0.705013,0.656716,0.00018700000000000002,0.11851500000000001
No,0.164436,0.0782,0.712796,0.21472800000000003,0.33573400000000003,0.38401399999999997,0.25,0.705013,0.6486109999999999,4.6e-05,0.0782
No,0.328319,0.091433,0.6731699999999999,0.200256,0.3354,0.374688,0.25,0.705013,0.7996409999999999,0.000204,0.091433
No,0.39169,0.06932,0.730429,0.17109000000000002,0.349853,0.370503,0.25,0.681606,0.868333,0.000167,0.06932
No,0.219852,0.071994,0.7228859999999999,0.16206700000000002,0.357005,0.361714,0.25,0.681606,0.8490469999999999,0.000157,0.071994
No,0.073627,0.056097,0.735251,0.178754,0.348141,0.357365,0.25,0.681606,0.831548,7.5e-05,0.056097
No,0.0824,0.118664,0.681292,0.157299,0.336129,0.354531,0.25,0.690714,0.783395,0.000391,0.118664
No,0.06397,0.096231,0.706168,0.21304099999999998,0.336622,0.359824,0.25,0.705013,0.761011,0.000184,0.096231
No,0.28568499999999997,0.121269,0.706516,0.211488,0.335581,0.399987,0.25,0.705013,0.762246,0.00036899999999999997,0.121269
No,0.326809,0.093181,0.687435,0.196948,0.336733,0.41176,0.25,0.705013,0.7857609999999999,0.000197,0.093181
No,0.384471,0.094386,0.688973,0.206831,0.324525,0.42279799999999995,0.25,0.705013,0.7760560000000001,0.00019099999999999998,0.094386
No,0.548636,0.12952,0.675879,0.238711,0.304512,0.419495,0.25,0.705013,0.743708,0.00040899999999999997,0.12952
No,0.398067,0.10735499999999999,0.6841010000000001,0.21132399999999998,0.329208,0.417382,0.25,0.705013,0.817766,0.000359,0.10735499999999999
No,0.25456799999999996,0.11495699999999999,0.704008,0.153106,0.35163099999999997,0.38629600000000003,0.25,0.681606,0.757092,0.000303,0.11495699999999999
No,0.204731,0.080177,0.738629,0.18641,0.343933,0.382671,0.25,0.681606,0.631297,4.4e-05,0.080177
No,0.943118,0.289366,0.69817,0.01374,0.008315000000000001,0.101917,0.25,0.258713,0.0038929999999999998,0.0,0.289366
Yes,0.029344,0.343339,0.69626,0.006089,0.008315000000000001,0.009604000000000001,0.5,0.054745,0.009387999999999999,4e-06,0.343339
Yes,0.9084469999999999,0.521541,0.6963060000000001,0.004926,0.021873,0.001132,0.5,0.11233199999999999,0.00022400000000000002,0.0,0.521541
Yes,0.177555,0.35796500000000003,0.6963229999999999,0.004987,0.012988999999999999,0.001132,0.75,0.154869,0.000848,0.0,0.35796500000000003
Yes,0.125223,0.381909,0.696287,0.006287,0.018593000000000002,0.004802000000000001,0.75,0.365058,0.002491,1e-06,0.381909
Yes,0.593013,0.368492,0.696259,0.005835,0.009406999999999999,0.001132,0.5,0.054745,0.003356,1e-06,0.368492
Yes,0.7566930000000001,0.497808,0.6963060000000001,0.004909,0.012988999999999999,0.013199,0.5,0.20185799999999998,0.00022799999999999999,0.0,0.497808
Yes,0.137909,0.354193,0.696186,0.006036,0.008956,0.009736,0.5,0.054745,0.010143000000000001,5e-06,0.354193
Yes,0.235195,0.445518,0.696317,0.004838,0.013713999999999999,0.027953,0.5,0.154869,0.001091,0.0,0.445518
Yes,0.8296309999999999,0.295188,0.69706,0.00581,0.010648000000000001,0.001132,1.0,0.11233199999999999,0.006841,0.0,0.295188
Yes,0.527233,0.529308,0.696268,0.00457,0.020094,0.023332,0.5,0.154869,0.000848,2e-06,0.529308
Yes,0.899258,0.299476,0.696194,0.005201,0.016630000000000002,0.034048,0.5,0.07913300000000001,0.009329,1e-06,0.299476
Yes,0.119183,0.340116,0.696294,0.006137,0.0059960000000000005,0.008003,0.5,0.054745,0.007564,2e-06,0.340116
Yes,0.506892,0.286975,0.69687,0.006494,0.008956,0.0,0.5,0.06478099999999999,0.016419,3e-06,0.286975
Yes,0.49500500000000003,0.406645,0.696314,0.00565,0.002352,0.006884,0.5,0.08350199999999999,0.00115,0.0,0.406645
Yes,0.20466199999999998,0.41890299999999997,0.6963199999999999,0.005664,0.007437,0.036446,0.5,0.06478099999999999,0.003942,4e-06,0.41890299999999997
